epoch;decomp_loss;ihm_loss;los_loss;loss;pheno_loss;train_decomp_acc;train_decomp_auprc;train_decomp_auroc;train_decomp_minpse;train_decomp_prec0;train_decomp_prec1;train_decomp_rec0;train_decomp_rec1;train_ihm_acc;train_ihm_auprc;train_ihm_auroc;train_ihm_minpse;train_ihm_prec0;train_ihm_prec1;train_ihm_rec0;train_ihm_rec1;train_los_kappa;train_los_mad;train_los_mape;train_los_mse;train_pheno_auc_scores;train_pheno_ave_auc_macro;train_pheno_ave_auc_micro;train_pheno_ave_auc_weighted;val_decomp_acc;val_decomp_auprc;val_decomp_auroc;val_decomp_loss;val_decomp_minpse;val_decomp_prec0;val_decomp_prec1;val_decomp_rec0;val_decomp_rec1;val_ihm_acc;val_ihm_auprc;val_ihm_auroc;val_ihm_loss;val_ihm_minpse;val_ihm_prec0;val_ihm_prec1;val_ihm_rec0;val_ihm_rec1;val_los_kappa;val_los_loss;val_los_mad;val_los_mape;val_los_mse;val_loss;val_pheno_auc_scores;val_pheno_ave_auc_macro;val_pheno_ave_auc_micro;val_pheno_ave_auc_weighted;val_pheno_loss
24;0.04738453745814573;0.10831855852633128;1.6809456067506239;2.8845412867788074;0.294074624320125;0.9897262;0.43530287682546;0.9535359797774289;0.43664647904049403;0.99067175;0.73811346;0.9990075;0.22920872;0.9195274;0.6735548830575111;0.9167091728616658;0.6099605522682445;0.93236136;0.74172187;0.9803971;0.4418146;0.5730035941760008;242.34914923172303;262.2653321783231;181256.6255433065;"""[0.853248841218019, 0.9344425406861823, 0.8109105410344165, 0.7701090553498158, 0.8247016074393209, 0.7681507529162646, 0.7674538822217851, 0.7881591675819668, 0.8167579418523483, 0.8375172699442299, 0.8955197485794458, 0.8123689278683477, 0.7900123040514619, 0.7656465649190375, 0.8055756458127794, 0.7943432125109473, 0.8182102229675765, 0.7993627885160346, 0.7551404748283754, 0.8128890236786612, 0.7714546609120956, 0.8446606440611839, 0.918372712141313, 0.8471556135813852, 0.9018423592618797]""";0.820160260157395;0.8569944188267622;0.8138002638932007;0.97869813;0.3224921708782008;0.8871864902119718;0.10014639278352518;0.34563189143341816;0.9816999;0.5841785;0.99678755;0.19541985;0.8891291;0.5662209694244965;0.8603585649201799;0.15432085210822058;0.5354691075514875;0.9111709;0.64285713;0.9661077;0.39310345;0.40660365113841457;1.2705000614637185;117.46446373524188;202.68836790900133;41745.95248547892;2.395070953096705;"""[0.7910044197159716, 0.9082224114492299, 0.7325007078029263, 0.6676722916462908, 0.7503335098277243, 0.683533427416568, 0.7020801978888362, 0.7062165332727858, 0.7212086641588555, 0.7577758956697985, 0.8503014502199772, 0.750056635282432, 0.7035277811683626, 0.6395975600320877, 0.7425234872792331, 0.7338252560402874, 0.7420916445052345, 0.7251854196950646, 0.6863878525315209, 0.7359668958727521, 0.6953456736228398, 0.7882037980451515, 0.8780795770701559, 0.8106998080007517, 0.8471486304445442]""";0.7499795811463753;0.8056653222355481;0.7368762570202816;0.35831029984700663
25;0.04718378830250189;0.11097245855564081;1.695696954499477;2.907565917735759;0.2946422082592817;0.98997843;0.45301856826630627;0.9565473794365758;0.4515099873176918;0.99084944;0.7600831;0.99908346;0.23937857;0.9222284;0.6849363019504127;0.9213445194882999;0.6096599310004929;0.93217516;0.7758319;0.9839236;0.4373149;0.5812473519919912;256.14095097425013;341.0885370266848;191587.561505709;"""[0.8548565830221793, 0.9363932801231023, 0.8097031658732963, 0.7723070134841803, 0.8270451699718997, 0.7730473198794681, 0.7679196399892532, 0.786304367164726, 0.8193071243651792, 0.8391699246401465, 0.9014914110691287, 0.8196428913596756, 0.7913620453871076, 0.7691607423458695, 0.8062413913485978, 0.7938415394058562, 0.8209142719536047, 0.7968280148764362, 0.7567016929545257, 0.8176879441427272, 0.7690206435324736, 0.8444857436624799, 0.9198700734871779, 0.8542932668201293, 0.9058245127651707]""";0.8221367909449756;0.859360014444598;0.816002419340751;0.9797122;0.33456445362050136;0.8906470532185458;0.09324393050548954;0.363659793814433;0.98237556;0.6090503;0.9971486;0.19891734;0.88387895;0.5446929116692387;0.8593484110364441;0.1467587988325318;0.5079365079365079;0.90498495;0.6305221;0.9671076;0.35600907;0.4368080854871601;1.2766902751739986;126.23514790420673;245.7671105190105;45255.95756362152;2.393355096308969;"""[0.7972808077334382, 0.9092750936480872, 0.7286855675356174, 0.6602703145515656, 0.7482854386007873, 0.6872408949753651, 0.6984277190139889, 0.694913971356678, 0.7205159365850965, 0.7637937430654351, 0.8524455851114459, 0.7555457073543637, 0.704808501074547, 0.6491262344236024, 0.7445113874464113, 0.7351811306660014, 0.7393240901736468, 0.7364460755405147, 0.6761181049504089, 0.7245758883724442, 0.6964981774635255, 0.7976500675038687, 0.8837568518549498, 0.815844858393867, 0.8614336608010363]""";0.7512782323278677;0.8078078061265469;0.7391059804573381;0.3557240001739166
26;0.046583447069486084;0.10712059984946891;1.6840726300122537;2.887576888098709;0.29346037417368914;0.9899748;0.46222906802084274;0.9580371054430169;0.46011260457555214;0.9906857;0.78543454;0.9992478;0.2266545;0.9222315;0.6869317216462454;0.9219063282557888;0.6127110228401191;0.936444;0.7395672;0.97881967;0.47517377;0.5893379888169606;240.8426389936794;293.52488410591076;182691.26602113826;"""[0.8548706239381988, 0.9359276329479245, 0.8123264249377076, 0.7723832593810657, 0.8319175225828215, 0.7751765457470003, 0.7704633681060404, 0.7867246651634638, 0.8211364330659187, 0.8388358684210886, 0.9033204597013669, 0.8231120465306865, 0.7919935160864571, 0.7722693515639506, 0.8075901050746348, 0.7975945549592283, 0.8228429766580452, 0.8016396410634345, 0.7585778130439146, 0.8227041789930604, 0.7715056816466382, 0.8466803185747332, 0.920312785598467, 0.8532742164357747, 0.907547629533383]""";0.8240291047902002;0.8597770891610038;0.8176198460222771;0.9794909;0.3320056542451696;0.8909487018270946;0.09993638455741466;0.3566101694915254;0.9815162;0.64625;0.9978143;0.17525424;0.88334376;0.5663311436383096;0.8624130513291567;0.1449984634006999;0.5423340961098398;0.91137064;0.60677963;0.9581076;0.409611;0.4340135170090855;1.3275091357142075;109.49526329302566;203.65219493331986;36113.651918143914;2.476416103208557;"""[0.7949032793404333, 0.906334583606118, 0.7327455805810184, 0.6623988909747794, 0.7584034612275947, 0.6843756009205327, 0.7001783916355513, 0.7009257728421855, 0.7264907205858235, 0.7584127654502029, 0.8562912255656556, 0.7544432878402345, 0.7031745555195443, 0.6510212165837431, 0.7453975663387691, 0.7290193727720251, 0.7457581272572694, 0.716837138486552, 0.6867597394346874, 0.721262067001523, 0.6997081783641597, 0.7924503209143648, 0.8791068818315892, 0.8112098142946471, 0.8590275825010072]""";0.7510654448748005;0.8069245771496194;0.7392291127673996;0.3562163084282304
27;0.04639442621198674;0.10832042885599849;1.6766104043556014;2.876300738904954;0.29332661709144736;0.9900434;0.4657519596372331;0.9584363081014958;0.4656227109852909;0.9911146;0.7420624;0.99887705;0.26511988;0.9203703;0.6919085799217489;0.9247971245362607;0.6172106824925816;0.92610025;0.81643546;0.9891905;0.3785255;0.5945255205379212;238.08004024645854;296.41801368120815;181326.48952477638;"""[0.8546395054136858, 0.9365072028455321, 0.8131806228091799, 0.7729024396456053, 0.8303732528083123, 0.7740085356894285, 0.7691542389981763, 0.7872003908826886, 0.8216806565842363, 0.8409912994205713, 0.9018936757124729, 0.8239548394984045, 0.7918781726971758, 0.7732521941885664, 0.8083025179009344, 0.7968814996053152, 0.8248194709609545, 0.8020987819206795, 0.7550658242934978, 0.8163278481876622, 0.7711042274217762, 0.8465464101435111, 0.91769246763037, 0.8542791237238935, 0.9039661279649531]""";0.8235480530779032;0.8601384608479326;0.8176491245354155;0.9784062;0.34169436708360057;0.8912981549933129;0.09810395861926585;0.36976227125021377;0.9821446;0.55611795;0.99601495;0.21613069;0.88665843;0.5664344822486672;0.864007278325985;0.14524622637408638;0.5311778290993071;0.9015151;0.6633663;0.9757576;0.30946884;0.3841837026888687;1.273566149782113;107.48962669331135;185.29282431851593;36886.563625988296;2.3950354187366183;"""[0.7961773625078061, 0.9119424374093305, 0.7429155908723382, 0.6584989497862653, 0.7465013882749089, 0.6780127254139745, 0.7001839187126362, 0.700979097984263, 0.7296385618754608, 0.7679003275580805, 0.8535824815048125, 0.7618897509404937, 0.7032836845682227, 0.6524561389227503, 0.7417267361007313, 0.7337009201504576, 0.7405600700486152, 0.7227277023370278, 0.6870125586107773, 0.7278338556547058, 0.6878516105813577, 0.7930645706967479, 0.8755180402848098, 0.8207403495560477, 0.8584921060282831]""";0.7517276374552361;0.8074773635573659;0.739705389342177;0.35753299206789985
28;0.04599056963102715;0.10748642424464312;1.6774624700615104;2.8771130772049993;0.29343151844653204;0.98991805;0.45748889078509025;0.9582080157353408;0.4599896952162023;0.9908469;0.75190276;0.9990238;0.24275693;0.9220171;0.683921528792844;0.9220786221105718;0.6152324431256182;0.9331741;0.7639594;0.98245835;0.44658753;0.5877185567345712;241.3631497454799;332.16128297254807;181474.12316153082;"""[0.8544647483706707, 0.9372092781874598, 0.8123869144555458, 0.7716398572670751, 0.8310818050988815, 0.7680478325315777, 0.7720296730898794, 0.7875077752325219, 0.8190958461863581, 0.8392483420975847, 0.9014884326321535, 0.8241475718475721, 0.7909365679164172, 0.7718882265420347, 0.8087941805783778, 0.7993996659154412, 0.824648395660362, 0.8005282852923002, 0.7578197540347906, 0.8203744886645568, 0.77277950414372, 0.8448709151004079, 0.9198346045480984, 0.8562491633793662, 0.9076720885293726]""";0.823765756692101;0.8606192267323354;0.8173526322632237;0.9786599;0.325385287867046;0.8886519971767732;0.09791434028968998;0.35793450881612093;0.98194164;0.56522775;0.9964977;0.19900915;0.88017297;0.5631430242438639;0.8549651390564748;0.14772083899377533;0.5288888888888889;0.90380085;0.61509436;0.9634277;0.36302894;0.430535180703139;1.3056711461251767;115.2144428996339;228.3448170144348;39572.77058687247;2.4419806925286083;"""[0.7930663591179081, 0.9121239262305092, 0.7311236347983742, 0.6627280129995717, 0.7507871978551014, 0.6752987951828338, 0.6979265581415988, 0.6992213960000757, 0.7229388030528078, 0.7596666041051715, 0.856899843777122, 0.7516216287277661, 0.7048473792949266, 0.6448801918234637, 0.7452348400145913, 0.7381495515001546, 0.7459988621023848, 0.7304718107256866, 0.6771911231339115, 0.7339585280113915, 0.6914711399260997, 0.7931700568691449, 0.8796222930485876, 0.8242984817172432, 0.8580434209307133]""";0.7512296175634856;0.8068692690481714;0.7384840734395943;0.3560154705308816
29;0.04721435326020203;0.11051155061619786;1.6734357573997969;2.872602523610964;0.29313222272802497;0.99009275;0.47018641528261684;0.9590686078814475;0.4690413246138862;0.99089336;0.7771701;0.99915516;0.24293807;0.9234026;0.6957360278445889;0.9244276148685368;0.6166086524117355;0.9277031;0.84415585;0.99096614;0.38786674;0.5972022893732634;238.62267593388975;300.13317159632777;180421.77847304527;"""[0.8566344058009575, 0.9358405031065838, 0.8135317764446068, 0.7713308479490422, 0.8324927732945301, 0.7701997473029125, 0.7711270523891067, 0.7899824271383787, 0.8215312181254555, 0.8418059732806348, 0.9039335126363204, 0.82225264919498, 0.7919620843724571, 0.7715894593236963, 0.8083978198271018, 0.7971011502488232, 0.823189190315982, 0.8016588543912732, 0.7592903509418091, 0.8171351225903093, 0.7704319198256583, 0.8464091574199063, 0.9194945296113192, 0.8553903105320211, 0.9075173590949611]""";0.8240092078063532;0.8608079469524118;0.8177678269988954;0.97951376;0.33187984746466037;0.8888024593814612;0.10159924273022318;0.3626699198326943;0.98204637;0.6151701;0.99728346;0.19236135;0.88579655;0.5447708616775608;0.8558743595259943;0.14242320187064622;0.5130641330166271;0.90068257;0.6632653;0.9756007;0.3087886;0.4216950621452995;1.2724266581025645;110.46075021357395;204.22763724103737;37093.57114715256;2.3939236075252066;"""[0.7957662183346965, 0.9156914606498974, 0.7374336883694236, 0.6572024975357478, 0.7554876361141445, 0.6812797707336151, 0.7041576509043606, 0.695040964836395, 0.7270060768299477, 0.761466712354095, 0.8553900142833017, 0.7504294880893531, 0.7049137836623889, 0.6500629731270466, 0.7468255361858622, 0.7329208273640246, 0.7462585007333966, 0.719892662107558, 0.6908265905639062, 0.7306648842055599, 0.695369521891265, 0.7876294430994408, 0.8797933409873708, 0.8224375057799866, 0.8638707272082247]""";0.7523127390380404;0.8080485707432575;0.7394901107444033;0.35519973657238224
30;0.046804930655966887;0.1083059182727309;1.673150039023654;2.8713103391275614;0.29311916677902833;0.9898893;0.47268664848892417;0.960306280475852;0.4720934838581897;0.9905416;0.79145473;0.9993084;0.21572588;0.9215293;0.6905366778352677;0.9255071825196429;0.6146607231302625;0.92618906;0.8346112;0.99051744;0.37741455;0.5980543997555987;228.23843628042107;252.17135798165828;175800.21148544637;"""[0.8569584955719114, 0.9366772849238388, 0.8149308878155772, 0.7706885429043018, 0.8323731485296563, 0.770228955381075, 0.7687629096395205, 0.788169762210497, 0.8203405358089899, 0.8402047440921725, 0.9021169691235916, 0.8212410195719021, 0.7912022441577702, 0.7705139361149753, 0.8078297407058647, 0.7957032842721629, 0.8252643771753361, 0.803307765890251, 0.7585932420284685, 0.8179079461383583, 0.7712100886449197, 0.8472705336294463, 0.9201977802889609, 0.8551341718133791, 0.907396414130165]""";0.8237689912225237;0.8606292870727215;0.8172819073450485;0.9801624;0.33967905140362686;0.8860388765648906;0.10176082445309151;0.36959529574541683;0.98177665;0.6862881;0.99824786;0.1714088;0.8865204;0.5413051527923922;0.8604501945667109;0.14814577243276086;0.4918793503480278;0.9003001;0.6701571;0.9771987;0.2997658;0.443447050509737;1.2983394482973662;111.14671502292254;204.61885191847435;36405.70009547928;2.4357676766315786;"""[0.7972120849165951, 0.9129873252984779, 0.7451995082977398, 0.6601965861950478, 0.7492304250082573, 0.6774262218184937, 0.700175484040662, 0.6965086753325386, 0.7204344928580754, 0.7649131083609437, 0.8547832093310076, 0.749900428441727, 0.703265531502064, 0.6449878610489452, 0.74144847312144, 0.732527133216764, 0.7454949936938116, 0.7251520457755317, 0.6828200040170398, 0.734034231185331, 0.6989676205541177, 0.7938769717522575, 0.8829263694755406, 0.8167413210768055, 0.8616851813792828]""";0.7517158115079399;0.8080114412375818;0.7384136303239525;0.3568685210643655
31;0.04538654254354859;0.10768162088091597;1.6650433316487594;2.8574823955374913;0.2929945329472067;0.98978657;0.45383510889382356;0.958126069000907;0.45571604301416613;0.99127454;0.68461615;0.99845105;0.27671522;0.92046404;0.6762851844239505;0.92260209011316;0.6084367245657568;0.9376019;0.7139738;0.97530633;0.48709038;0.597977508342382;239.95489566218598;290.8473807495705;180438.85869250348;"""[0.856442867634528, 0.9377013793928033, 0.8161031923474406, 0.7705733420432626, 0.8324340547690526, 0.7702457703579481, 0.7712163184744448, 0.7879223562756495, 0.8205370308656086, 0.8393578687142109, 0.9026553187393487, 0.8264813630431007, 0.792682333380627, 0.77367207169314, 0.8079276895254066, 0.7997670342935514, 0.8255116240022717, 0.7990058706009422, 0.7549981650749613, 0.8160194007219614, 0.7725368261807657, 0.84766229726242, 0.9200421488721481, 0.8557775399385599, 0.9100817833556032]""";0.8242942259023904;0.8602349006989507;0.8180807048558696;0.97747123;0.3072984822036233;0.8845494897712999;0.09547107935354074;0.3315918092188422;0.9822724;0.50605834;0.9949047;0.22524649;0.8796783;0.5473489517150483;0.85866323616269;0.15380868049201007;0.5;0.90847224;0.59183675;0.9569892;0.39277652;0.40385146103995784;1.2898793881026678;119.28073395957118;212.00978161698404;43411.69640476015;2.417457419874305;"""[0.7958553318916521, 0.910441531420829, 0.7413686687802576, 0.6547151349778085, 0.7489807399505493, 0.677653168307458, 0.7069680256825771, 0.6907019734725928, 0.7243021486807842, 0.7634164946603248, 0.8526152783795804, 0.7574104790233421, 0.7035541785481925, 0.6511165818565374, 0.7404554928010089, 0.7233686816241334, 0.7415537269558186, 0.7287100949094046, 0.675907098420111, 0.7258816460154988, 0.6957556299900223, 0.794099413323634, 0.8831734655191026, 0.8217745336056759, 0.8697195523800666]""";0.7511799628470784;0.8066434679668046;0.739197484459657;0.35640551949984384
32;0.04656586921967769;0.10803561550032437;1.6701620768335779;2.866451507882897;0.29303540164798186;0.9900164;0.47548484712406475;0.9606977501201599;0.4700126512216336;0.9911023;0.7407713;0.9988618;0.26616985;0.921868;0.6919611468669296;0.9251953527375678;0.6258637709772952;0.93161273;0.7765958;0.9841689;0.43237907;0.591093733647169;246.96281070982099;337.37973519392403;184209.77480589252;"""[0.8577730544803467, 0.9393844800141753, 0.8135980734999324, 0.7713277194750815, 0.8327582733754564, 0.7723672731050976, 0.770175323520393, 0.7929250285967054, 0.8214806339044445, 0.8414049253812361, 0.9028492987980522, 0.8257453179257246, 0.7924396274122062, 0.7714870212021273, 0.8088509108892873, 0.8005895357406043, 0.8262170116608385, 0.8015438878147585, 0.7604134563518796, 0.8161815305749793, 0.774579206610463, 0.8461066871878574, 0.920320628490716, 0.8534917845312897, 0.9084320023640362]""";0.8248977077163075;0.8605525791191914;0.8183551749566882;0.9782024;0.30250221947329453;0.8842613063693433;0.10261115294696538;0.3342498711118749;0.9825582;0.5068916;0.99538326;0.21172023;0.88406694;0.5428235388077263;0.8593679844613182;0.14459113858012262;0.5196304849884527;0.9073762;0.61478597;0.96455425;0.36489606;0.42636866758290237;1.3061833107720326;116.83539196994582;223.2785490921779;40301.32217800336;2.447898272572872;"""[0.7971281798313968, 0.9179857887595515, 0.7356365205114126, 0.6600184669169753, 0.7507909340131359, 0.675598800654156, 0.700186282738917, 0.6950734825228753, 0.7245657708405371, 0.7627118663306514, 0.8487964578098635, 0.753117047001257, 0.7014838602713263, 0.6503933653096232, 0.7463794665434025, 0.7339810478898938, 0.7448713913209057, 0.7255158668953023, 0.674918038170404, 0.7069846689694954, 0.696554441693339, 0.7960356437223503, 0.8801494791670116, 0.8174344090959663, 0.8617739631075652]""";0.7503234096034928;0.806960679152476;0.7388102012682647;0.35709393256463917
33;0.047163806285689495;0.10943930014698502;1.688728315786545;2.8963314251526406;0.29418728460973004;0.98982906;0.4597131546846611;0.9575738350787995;0.46310987703292344;0.99044156;0.7931668;0.9993501;0.20535502;0.9239639;0.6991110138209654;0.9259019838284137;0.6195652173913043;0.93088347;0.8129155;0.98763186;0.4229249;0.5959212023321201;236.94287607157653;269.5075840784922;180641.54026329127;"""[0.8541175641737483, 0.935607102585321, 0.8114191930749309, 0.7712922210014026, 0.8288569838441426, 0.7695157871002891, 0.7698654091023753, 0.7881196466572676, 0.8199604572694157, 0.8368507782719187, 0.8945964466055715, 0.8161633896331476, 0.7922344930792131, 0.7702424754753936, 0.8074489254276536, 0.7963789482505399, 0.8218778037649959, 0.7996464912385244, 0.759022376286771, 0.813602106949292, 0.7728465894381746, 0.8451105152211883, 0.9172695029085424, 0.8503722100962193, 0.9060305791514006]""";0.8219379198642978;0.8593194866188046;0.8157314265058716;0.9788649;0.30851821822064973;0.8817018565737906;0.1030529898266378;0.3493324319756633;0.981047;0.6;0.99765724;0.15421034;0.88369906;0.5470679380781036;0.8569074380165289;0.1447182960561686;0.5159090909090909;0.9017224;0.65065503;0.9709091;0.33863637;0.4141580776244229;1.2858561215455333;119.46016596903598;221.87219772864015;41558.087385105035;2.4184456866645605;"""[0.795505227406845, 0.9182996458178183, 0.7308699336901987, 0.6590639183077578, 0.7521058464768731, 0.6774254959682009, 0.6999836394652863, 0.6928860381071313, 0.7233247733662156, 0.7553574628899143, 0.8307767284699359, 0.7477926053334998, 0.698891132753993, 0.6449876723012458, 0.7474175432821155, 0.7362451877773925, 0.7390483693385749, 0.7346451126876253, 0.6771191032636953, 0.7159756082275228, 0.6830664022446631, 0.7940327020978344, 0.8794898205023676, 0.8111620923165276, 0.8595026658264493]""";0.7481989891167875;0.8051431247768743;0.73623863293026;0.3576648538255968
34;0.04688537977281637;0.10797560687059499;1.6753576676889237;2.8750936606140813;0.2935766573616824;0.98996294;0.4567247629264935;0.9577427153082354;0.4590102002266717;0.99142045;0.6958641;0.998482;0.28671134;0.92103064;0.683798693238862;0.9226087393056724;0.6089330024813896;0.92767817;0.8059244;0.9880623;0.39156327;0.598605462044673;233.76376668323323;266.02824766145727;178495.5893271563;"""[0.8557514304436772, 0.936750821255468, 0.8129227071709296, 0.7697234395694894, 0.8287725838803178, 0.7702540826393094, 0.7692880172871395, 0.7898031369470552, 0.8202723808395863, 0.8383162274465159, 0.8953280028971347, 0.8131777676398366, 0.7918538848339682, 0.7707937640751827, 0.80670880546536, 0.7996522404817187, 0.8226119280263117, 0.7980691202872531, 0.7550050658688973, 0.8133395109417249, 0.7718322087768515, 0.8478513644429959, 0.9178684883556503, 0.8544998873767274, 0.9047245374821132]""";0.8222068561772486;0.8589662809543224;0.8159972513913872;0.9784073;0.3181183705498504;0.8849926936895466;0.1024840415554512;0.34985125371865705;0.9827826;0.5232192;0.9953585;0.22606699;0.8840125;0.5498325492261908;0.8590572572905774;0.14570056961733407;0.515695067264574;0.9017887;0.65198237;0.9712832;0.33712983;0.4079497070664304;1.2895629354332327;114.7961689815121;204.1645952293507;39186.2494549919;2.4259679204458493;"""[0.7950502776716813, 0.912812623776382, 0.7384362368803371, 0.6576822011811284, 0.7499559319494016, 0.6785280620008792, 0.6972753716871363, 0.7016336773436165, 0.7193192478455888, 0.7587221409431412, 0.8313548191992827, 0.73988338360872, 0.702140642332199, 0.6471864032613633, 0.7422645649885098, 0.7426447015287664, 0.7365547567011704, 0.7288179465056083, 0.6781358006105198, 0.728719870645893, 0.6946721037928415, 0.7915596392157855, 0.8787453523987354, 0.8196649149339428, 0.8570895788340781]""";0.7491540099934685;0.8044716150280731;0.7363224353395464;0.35999935928552645
35;0.04709344646678322;0.10934884233527177;1.6757446102404978;2.8772931240850657;0.2947129918197206;0.98997897;0.4659283403071862;0.9603021341504056;0.4681333094854826;0.99139524;0.6998091;0.99852425;0.28415528;0.9241049;0.6993058726026238;0.9246105129420045;0.6206726013847675;0.9289035;0.83987606;0.9902748;0.4022761;0.6048871227288155;235.29786755174328;283.4252860889408;179418.96513675086;"""[0.8560456768640726, 0.9371521960816807, 0.8145745976998569, 0.7728441861086585, 0.8328953152613833, 0.7714359812679823, 0.7703293528075281, 0.7871532794945247, 0.8211057249484892, 0.8410366291081608, 0.9019600524990261, 0.8205644552087865, 0.7932675199288486, 0.7707986116935165, 0.8080815173477345, 0.8007374167537495, 0.8256683365753942, 0.801661844064508, 0.7600686961000889, 0.8141933806507249, 0.7718253317268584, 0.8461772170813951, 0.9201545949497563, 0.8539624624531886, 0.9069350019234433]""";0.8240251751439743;0.8606982640574151;0.8177674827781356;0.9770917;0.3141159336232524;0.8872979816750926;0.10188482034021148;0.3498060381177264;0.9820308;0.50589776;0.9947537;0.22786304;0.88808775;0.5575869763292751;0.8628556656728129;0.14584991671451208;0.5331807780320366;0.90174377;0.6923077;0.97675264;0.32951945;0.39140000687287446;1.281038050261608;105.81491938664959;185.29873874151383;35798.54407659575;2.4104450881771196;"""[0.7947135175339274, 0.9139022530131646, 0.7391459631031897, 0.6585936627725484, 0.7501397785941265, 0.6769737177235788, 0.6994547346348747, 0.6938046824123875, 0.7209921339022354, 0.7676654879194108, 0.8471449354428078, 0.7551773197385933, 0.7030456761135182, 0.648618109541627, 0.7477655005049835, 0.7372102861953578, 0.742374745470066, 0.7115946155976811, 0.6755452274166543, 0.7228088085782812, 0.6841546221115875, 0.7903694290837696, 0.8802131195944622, 0.8127490656022728, 0.8609359394549068]""";0.7494037332822405;0.8066042932764923;0.7379891243234916;0.35783321026954146
36;0.04665930974042547;0.10795606659804945;1.661261580110854;2.8537365025907406;0.29359360805555956;0.98989046;0.4771532617995464;0.9616529232323671;0.4750862171482935;0.9905187;0.7954008;0.99933326;0.2132041;0.9237463;0.7027027463826205;0.9270266408668991;0.6264225630875804;0.9302243;0.81747574;0.9881806;0.41662544;0.6083752347518074;229.6329795426689;262.4931742888875;176490.3862251539;"""[0.8548797468591572, 0.9373131986826444, 0.8095398338713604, 0.7703869455143711, 0.8283418516685486, 0.7731126375724579, 0.7705700992897241, 0.7892698018661755, 0.8193482284341729, 0.8404060829430415, 0.8979072847682119, 0.8202910788910274, 0.7924855150130621, 0.7699623007597378, 0.8070834429423914, 0.7961948852315378, 0.8233813991384421, 0.7996404575287415, 0.7609230952948015, 0.8150815330326575, 0.7730809889231057, 0.8479731403168036, 0.918830063303345, 0.8552096644109792, 0.9056212463896474]""";0.8230733809058458;0.8599426003999374;0.8167514871752396;0.97917306;0.31935409419732563;0.8842537322603827;0.10109249278092065;0.34236947791164657;0.9808615;0.6654892;0.9981677;0.15765691;0.8815047;0.5463662242541131;0.8575421487603306;0.1488632514406746;0.5102040816326531;0.9004051;0.63596493;0.9698182;0.32954547;0.41625433955366054;1.3129328021335558;112.70209716882826;219.97606741680423;38618.96355140524;2.459009403599392;"""[0.7958359648826772, 0.9137015668842018, 0.7377290145617361, 0.6588763846699197, 0.7473502443788128, 0.6812497506181381, 0.7072205314990687, 0.6931268993753166, 0.7238254274465549, 0.7606714969359496, 0.8475473319882363, 0.7492533538960221, 0.7001741495639986, 0.6454502204219645, 0.7462979081771658, 0.7271349443100491, 0.7358317010499381, 0.7178067332793231, 0.6860724223378172, 0.7181246805630377, 0.6908145794993399, 0.7935606552270189, 0.8770793576081513, 0.8136692685246393, 0.8575965175948688]""";0.7490400442117577;0.8055616202903406;0.7373697388222914;0.3587450666463912
37;0.045865883159635794;0.10728292428642235;1.6601422218664827;2.850815222119041;0.2932794182880397;0.9899219;0.46294350849721483;0.9601631995620747;0.4601543942992874;0.99071103;0.7705734;0.9991676;0.22983432;0.9204033;0.6794364482595733;0.9225598934399182;0.6108910891089109;0.92613703;0.8160428;0.9892048;0.37772277;0.603346666256496;228.82073778492676;241.083892987083;176444.36260617134;"""[0.8534854733584825, 0.9353943155349203, 0.8111280801200047, 0.7697767510163174, 0.8286823163786554, 0.7687888617128709, 0.7697417434504168, 0.7887680678466077, 0.8201088312528984, 0.83992299073173, 0.898262195925382, 0.8220907592404952, 0.7917415949199822, 0.7715605914439956, 0.8067557886225971, 0.8015179807841445, 0.8224725639540811, 0.8022258122981047, 0.7546247955832023, 0.8145681511838994, 0.7745649609084003, 0.8452984354214661, 0.9183625788719023, 0.852272444480885, 0.9060660147930343]""";0.8227272839933789;0.8588094612258544;0.8165178442380995;0.979324;0.32003138007234194;0.8876315021148529;0.10110751087416979;0.3552687441623503;0.9818581;0.58889526;0.9972898;0.17402023;0.8845438;0.5313444185634856;0.8546250918490526;0.1505890858884207;0.4954337899543379;0.8996024;0.6617647;0.9752155;0.30821916;0.4104702102163761;1.274419038547599;110.9947197015757;181.81046471818684;36435.46397290169;2.4010083475174286;"""[0.7952887476484212, 0.9120278966983943, 0.7386674042119674, 0.6580961449865981, 0.7405978493183842, 0.6831956811535909, 0.7014372331893527, 0.6868257873192917, 0.7185234531133665, 0.759484355848083, 0.8390701255728349, 0.7519621158486368, 0.7024081109870064, 0.6502265044843004, 0.7432972678522902, 0.7218935609825206, 0.7330212405838378, 0.7126340223916608, 0.6785603400857735, 0.7186955230478084, 0.6886567071632692, 0.7934286936854332, 0.8797042224406377, 0.8186026284015426, 0.8538020424194814]""";0.7472043063773793;0.8043192246521836;0.7364418027751298;0.358154470229931
