epoch;loss;train_auc_scores;train_ave_auc_macro;train_ave_auc_micro;train_ave_auc_weighted;val_auc_scores;val_ave_auc_macro;val_ave_auc_micro;val_ave_auc_weighted;val_loss
44;0.26842406831768606;"""[0.8933428547993997, 0.965667833330246, 0.8906646339425972, 0.8170849539083861, 0.9152040542413281, 0.8297406318255205, 0.8223161355315264, 0.8555666438095568, 0.8766101206314506, 0.8951337639759224, 0.9466051484040751, 0.8819533517124262, 0.8305308452686779, 0.8266796591476027, 0.8413047699294743, 0.8606121633551533, 0.9129205247606075, 0.8625001815773379, 0.8052277501225552, 0.87748944090826, 0.8087948961132055, 0.8837859741146104, 0.9527824784915561, 0.905374242239306, 0.9513713708783894]""";0.8763705769207669;0.9003945965229887;0.8684962112679232;"""[0.8035241522582895, 0.913961111715784, 0.7599773976358374, 0.6763645867066637, 0.7521552767230542, 0.6823657258059184, 0.7110245863297492, 0.6954813166628148, 0.7406201264430283, 0.778344590017558, 0.8711692652568634, 0.7827444573036513, 0.7138295529884287, 0.6646058701136099, 0.7494330067185588, 0.7527001614681791, 0.7540851389375138, 0.7299884120846941, 0.6908902757127019, 0.7316219125043152, 0.6801917838868752, 0.8042852550561947, 0.8853062186214271, 0.8166781288227773, 0.8668017334160127]""";0.7603260017276199;0.8128469536703513;0.7497955618375736;0.3562733754644288
45;0.2685270463523436;"""[0.895189744805418, 0.9666202553176523, 0.8931711101735866, 0.8193555538547632, 0.9170291271151363, 0.8337146388521528, 0.8212956730768048, 0.8574318993302293, 0.8799698802052718, 0.8958237363199975, 0.9469329792723831, 0.8864605710818322, 0.8315311774211853, 0.8290029855859038, 0.8432903139953513, 0.8651840283777101, 0.9147715004734956, 0.8624022576813233, 0.8079438024408849, 0.8810454262856962, 0.8100968145428363, 0.8836951280003037, 0.9530601264043076, 0.9087940707467034, 0.952857325765617]""";0.8782668050850618;0.9019408148309391;0.8703352837346707;"""[0.8027738192947486, 0.9143117585392628, 0.7588221289270385, 0.6749146893918312, 0.7484364820146515, 0.681019094159094, 0.7120453491770344, 0.6909588946944669, 0.7375832520449491, 0.77619666839624, 0.8686763170100819, 0.7799998797414375, 0.7145850084874475, 0.6602929396851246, 0.7523283606185402, 0.7509630552449307, 0.7477661640318523, 0.7345993912376569, 0.6901969759062436, 0.7301154931237128, 0.6812733448632706, 0.7993778488168429, 0.8909113721806675, 0.8190715321286693, 0.8695945085723986]""";0.7594725731315277;0.8127195426177806;0.7489010413207785;0.3545542635857413
46;0.2683428427581983;"""[0.8955677677342758, 0.9655614216732553, 0.8918815937151134, 0.820297307143935, 0.9191293340904095, 0.833884934668623, 0.8229008427052068, 0.8544480070152398, 0.8810231638515769, 0.8961847753883138, 0.9473674074988713, 0.8851359822271361, 0.8329937272717597, 0.828352914110587, 0.8421259543187424, 0.866655990285265, 0.9176502657470567, 0.8657206363446837, 0.8106127536612701, 0.8801005339493495, 0.810030305451023, 0.8857423501261555, 0.9552234532676374, 0.9093550244245444, 0.9529297774293579]""";0.8788350489639756;0.9025986994196908;0.8708816315260136;"""[0.7979183928056081, 0.9164534305931697, 0.7593459322439355, 0.6756502394644421, 0.7477494455202, 0.6855763072696516, 0.7200084572059865, 0.6999029741396381, 0.736720127482313, 0.7747450182449387, 0.869988703008642, 0.7847060769878305, 0.7089094984507035, 0.6604143142994972, 0.7539594669860611, 0.7460346986328685, 0.7489305908542088, 0.7330667416993599, 0.6822693428952707, 0.7276391213813338, 0.6888396921420123, 0.8007542120953822, 0.8884372992044595, 0.8205664149814735, 0.8662140102675719]""";0.7597920203542624;0.8123666319042739;0.7491050527707314;0.35608529714770115
47;0.2675150288038291;"""[0.8951339427507297, 0.9664483769653242, 0.8924738969386603, 0.8200921456613925, 0.9204075522218498, 0.8328214679911813, 0.8213427026935891, 0.8587384280826327, 0.8803226470415361, 0.896098465946938, 0.9476027245041944, 0.88706370922895, 0.8330441303268168, 0.8303231062432398, 0.8426621306516375, 0.8668339720911951, 0.9173848713132581, 0.8660950393714831, 0.8083658085430969, 0.8853178703452451, 0.8118819719988326, 0.8864166879529922, 0.9553642340108401, 0.9102822296747669, 0.9526123014779556]""";0.8794052165611336;0.9022894840423086;0.8712906350731963;"""[0.8024165041679939, 0.9142705759704749, 0.7511630842276004, 0.6727301792463778, 0.7517868194891497, 0.6853806336275994, 0.7161079628460967, 0.6961753989940992, 0.7350292932083679, 0.7755290143152076, 0.8646691842258477, 0.7883061887248359, 0.7105734275327527, 0.6639322078440639, 0.7517784106252916, 0.7521520671775341, 0.754478451661263, 0.7348722748958271, 0.6894055306856625, 0.7100448798243002, 0.6830861935705492, 0.799323319578719, 0.8881124109926264, 0.818560689152255, 0.8686465171310254]""";0.759141248788621;0.8137026097274271;0.7490023772176508;0.35470326736702723
48;0.26772126138855656;"""[0.8956398822703009, 0.967482734578236, 0.8910280359462339, 0.8203308172949908, 0.9208713995805633, 0.8346028162077276, 0.8236963008596758, 0.8602161854771789, 0.8815131349549521, 0.8965274087474235, 0.9501150953744644, 0.8893092660167934, 0.8330810822411405, 0.8325133747856943, 0.8438986330240517, 0.8662158157899034, 0.9197304107556485, 0.8661278543131169, 0.8087025403365667, 0.8851327623150587, 0.8090476536955613, 0.8867218533966544, 0.9548820385236648, 0.9096094566369705, 0.9536139438522739]""";0.880024419878994;0.9029476996810529;0.8721061172419743;"""[0.8020675554925955, 0.909607356647763, 0.7568456407889081, 0.6654052129767212, 0.7496110380395279, 0.6906553242611757, 0.7104755174572776, 0.6965617433048292, 0.7357403651373396, 0.7782212137269469, 0.8694101728987977, 0.7879879696133897, 0.70994483872263, 0.6647155626710174, 0.75309355124685, 0.7434333092853506, 0.7487584070363359, 0.7344915578705555, 0.6829657936276189, 0.7226514605120808, 0.6914413611933088, 0.8055178681981638, 0.8882607968258431, 0.8227828054747355, 0.8677102138039152]""";0.7595342654725471;0.8134419938294454;0.7489223854620454;0.3556423815719525
49;0.2660345007824209;"""[0.8980622263841368, 0.9679156993878288, 0.8944335945945247, 0.8214269495553151, 0.9252693760920204, 0.8339688213615616, 0.8226771533308406, 0.8621623948136017, 0.8831082325936829, 0.8980680472360514, 0.9500309827613163, 0.8880425216536207, 0.8337600725181766, 0.8318662761539048, 0.8446056300304301, 0.8679398514712491, 0.9237968672855723, 0.8677405016008611, 0.8128579377968992, 0.8848028811139964, 0.8123149286363407, 0.8876517967663808, 0.9558253974220086, 0.9120679066055949, 0.9543996545150476]""";0.8813918280672385;0.9044116569636327;0.8731876671697208;"""[0.8005200628955196, 0.9110138738860384, 0.7598060468496959, 0.6720198253276107, 0.750605319833807, 0.6945381916238873, 0.7102395610856856, 0.7044155723704042, 0.7356459789635426, 0.7801224356861827, 0.8634132009217287, 0.7925998081063372, 0.7097113123530294, 0.6608881748412228, 0.7503354097672209, 0.7493380578247367, 0.7494418105146401, 0.732355593230199, 0.6867244287107533, 0.7300460889768058, 0.6871110697737138, 0.8025507125284315, 0.8876069898798252, 0.8200820927525578, 0.8658658920119021]""";0.7602799004286191;0.8131698510455223;0.7494647804293106;0.3556470660891269
50;0.26657187240296504;"""[0.89693613803611, 0.9691853114617349, 0.8953180871283667, 0.8244802138868763, 0.9243606679684039, 0.8363712641710634, 0.8254263013969778, 0.8615552004551619, 0.8826048404532826, 0.8987480380402645, 0.9493136439061767, 0.8888072199924067, 0.8347529104357077, 0.8325878800674513, 0.8443358767594122, 0.8642084421549173, 0.9204592858248878, 0.8682587804364991, 0.810290531611309, 0.8840442681653253, 0.8121923944278386, 0.8881732594480319, 0.9550318852472242, 0.9119815341065647, 0.9539760517690103]""";0.8813360010940401;0.9043772207961065;0.8735103888345725;"""[0.7992143857619285, 0.9123933156674767, 0.7559560237226258, 0.6708602205518911, 0.7485336371318849, 0.6878620780884116, 0.7125099882260235, 0.7003260343078568, 0.7339757477043397, 0.7757327941669936, 0.8727733495061515, 0.7853060390340271, 0.7091120218479913, 0.6642884840823153, 0.7515731460338423, 0.7410387674026705, 0.7499313082235595, 0.7374133097898627, 0.6900379909373574, 0.7284181481634965, 0.6844089222872591, 0.8003065567084899, 0.8881656433291518, 0.8221034034401643, 0.8662926797057994]""";0.7595413598328628;0.8123038964769812;0.748672760409318;0.3560226799844479
51;0.26641360418555604;"""[0.8975745877771342, 0.9681372621676239, 0.8950829836732452, 0.8247993688534031, 0.9262646011252029, 0.834764391152059, 0.8269794713314534, 0.862817235361798, 0.8825510237649936, 0.8994274208166182, 0.9504855716127056, 0.8913828229895765, 0.8359824710462298, 0.8335059188930595, 0.8466338409696275, 0.8689410598251446, 0.9239753310195753, 0.8716612321996519, 0.8163255530129672, 0.8836955679738279, 0.8129017939959954, 0.8889399515823898, 0.9560188836938435, 0.9129292233539895, 0.9549387232257952]""";0.8826686516567165;0.9045302191991356;0.8746450107655187;"""[0.8006533850836456, 0.911556648234818, 0.7566711744873355, 0.6720717210453281, 0.7495359170755451, 0.686391345741453, 0.7103093018057696, 0.6966829534106402, 0.7318356088885069, 0.7709992435065749, 0.8645152111000765, 0.7889969653176846, 0.7114054741124859, 0.6583424455861062, 0.7507622582362335, 0.7470297204775647, 0.7483246561501025, 0.7313199261487883, 0.6849617852424985, 0.7249011172728757, 0.6832280282331512, 0.7992449836584133, 0.886643201999541, 0.8218491343905984, 0.8721488789722556]""";0.7584152434471195;0.8114720515265114;0.747528226954003;0.35691603576626174
52;0.26644448011716426;"""[0.8971340758743778, 0.9690257817066165, 0.8970498839087423, 0.8226275711581392, 0.9251944054903073, 0.8352895015545935, 0.8242601225819286, 0.8631378728025285, 0.8820838537423181, 0.8993133848636982, 0.9503973184661215, 0.8896087132369708, 0.8348409728363493, 0.8333751678217023, 0.844427607510118, 0.8670132059816023, 0.9219597021887048, 0.8704044557056105, 0.8115864321128909, 0.882655717019645, 0.8122817219442171, 0.8887538324389469, 0.9553555517429239, 0.9099244913585061, 0.9537535896273734]""";0.8816581973469974;0.9046831781456739;0.8736484865210641;"""[0.7953904112919347, 0.9092174503479885, 0.7480777943518153, 0.6799238512150624, 0.7448667198482819, 0.6884725818952919, 0.7127877988981599, 0.6966220128285179, 0.7399992508138541, 0.7737270081315449, 0.8668074979964262, 0.7868581123959206, 0.7123842162063978, 0.6624149893672424, 0.7484765255036575, 0.7480445644139965, 0.7435300344063771, 0.7246144267410808, 0.6849284957768068, 0.7114496934727732, 0.6872447263031847, 0.8024212674017716, 0.8891930572020729, 0.8210430828587176, 0.8622852259246817]""";0.7576312318237425;0.8107588892034564;0.7482421988371037;0.35859321481839884
53;0.26627588643755007;"""[0.8965927325072612, 0.9678683752263942, 0.8982989563038186, 0.8230370646310756, 0.9252003715330963, 0.8353462839750201, 0.8264055602636597, 0.8654917631621173, 0.8840100421859811, 0.8996915091625476, 0.9490368994401752, 0.888283322175123, 0.8349274316960569, 0.8327954925886927, 0.8435690374098342, 0.8699799107142856, 0.9231827453077743, 0.868286338899811, 0.8136149830316393, 0.8848686893409076, 0.8133166753991233, 0.8874361506269823, 0.9552076829179148, 0.9104951348292207, 0.953535392123303]""";0.8820191418180727;0.904554109813047;0.8738423366820847;"""[0.8012916128733049, 0.9110405177679795, 0.7547956967308926, 0.6714090441488015, 0.7410181341574364, 0.6896506194737121, 0.7120967579720034, 0.6884562161796068, 0.7351875015502586, 0.7757296266983699, 0.8667460474432568, 0.783408397435023, 0.706448261418231, 0.6632173105562141, 0.7508278478001265, 0.7408522153105234, 0.7422958045991855, 0.7260360549340972, 0.6919661901881506, 0.7298294449408945, 0.6874332011722117, 0.8011056111877726, 0.8877083138186772, 0.8182379580483832, 0.8656802566213085]""";0.7576987457210569;0.8114719102103054;0.7473222431107538;0.35677877183125917
54;0.2658350836173287;"""[0.8966667948916753, 0.967520309051295, 0.8974909420493703, 0.8239635049242704, 0.9230967634945564, 0.8364358389626603, 0.8256723997756318, 0.8625386387385452, 0.8831377524495168, 0.8987167938936043, 0.9484460004276577, 0.8895154001361927, 0.8355781261655506, 0.8344604692575889, 0.8449600692969084, 0.8687723607655311, 0.9209122470014617, 0.8660902395072885, 0.8121423599754076, 0.8838072782997421, 0.8140078541123211, 0.8864737160292344, 0.9554350809569536, 0.9093414945331229, 0.9528203456805311]""";0.8815201112150648;0.904100719684576;0.8737607835747542;"""[0.799796598649207, 0.9139107271173396, 0.7597810747971419, 0.6690967180513445, 0.747624565822392, 0.68962733635533, 0.7163463729353708, 0.7016772599278563, 0.7345841454253841, 0.7763264773105717, 0.8693714951420011, 0.7884605908535379, 0.7118786660238394, 0.6593333939927253, 0.7461514262852758, 0.7481235500480959, 0.7460529720397563, 0.7264206451922156, 0.6703354604531351, 0.7395822352908541, 0.6846216281093408, 0.7969862617171535, 0.886933443635475, 0.8158457259502362, 0.867994839556809]""";0.7586745444272955;0.8116009543608295;0.7478072522511463;0.3583727424624875
55;0.2657033110131561;"""[0.898455341339482, 0.9688660472268916, 0.8994966333535231, 0.8239084301525599, 0.9285990346582332, 0.8353481007112533, 0.8261385528247334, 0.8646764268913817, 0.8840299868077615, 0.9017951483373362, 0.9507083394478094, 0.888291671051059, 0.8367155444683321, 0.8338744120389937, 0.8455856834011327, 0.8692128498721892, 0.9254550205994942, 0.8710462607912106, 0.8122028710623561, 0.8870284581589815, 0.817019920309338, 0.8875044061503086, 0.9563389771255161, 0.9108617917677679, 0.9541747640278035]""";0.883093386903018;0.9054437119944392;0.8749983710549672;"""[0.8024839666458101, 0.9083982257749372, 0.7531877349767242, 0.6671461830043921, 0.7498031159819609, 0.6903616575347883, 0.7107521977047331, 0.6905678489804488, 0.7349020641340893, 0.776971239851383, 0.8658978869012572, 0.7886525103556044, 0.7099699117235209, 0.6570198962730378, 0.7467836488695646, 0.7490762734230668, 0.7477928340455592, 0.7260210940078614, 0.6864893402523532, 0.7370270705303084, 0.6888680229151398, 0.7988129491095273, 0.8871506789419501, 0.8203856628772874, 0.8656985585356194]""";0.7584088229340371;0.8120259454008867;0.7473136090919276;0.3573418463853816
56;0.26565808647046946;"""[0.8980020639818408, 0.9690838109066245, 0.8969815011227438, 0.827040388471702, 0.9277867598471162, 0.8359465447883555, 0.8275149399163108, 0.8652468536599162, 0.8846530378383644, 0.8997346590505694, 0.9509627537197902, 0.8886985021819157, 0.8368757094397548, 0.8376910464446521, 0.8460040739743534, 0.8694292101864329, 0.9265180171371171, 0.8707210308214919, 0.8121678302274394, 0.8851765416838034, 0.8123516472928103, 0.887341367982126, 0.9561483170130506, 0.9127365100133015, 0.9551932700501505]""";0.8832002555100692;0.9052055649842259;0.8755586071966871;"""[0.7983014164611868, 0.911808411024712, 0.7540477028786036, 0.6724595544290246, 0.7442917228524093, 0.6856308023304605, 0.7114104119485437, 0.6909421589798788, 0.7254972157949604, 0.7716171414118629, 0.867004139766568, 0.7819297712256736, 0.7071723485763789, 0.6592141161427985, 0.745094110908669, 0.7469148205764302, 0.7438773692693332, 0.7253364153724416, 0.6966401463172294, 0.7319235623734361, 0.6904780423921655, 0.8044288665448593, 0.8903012507764833, 0.8193717579159108, 0.8636902089079908]""";0.7575753386071205;0.8113982437380279;0.7459709807781203;0.3556000931757695
57;0.2651388847781578;"""[0.8985878917681026, 0.9676007431744634, 0.8973131664826195, 0.8267750108882801, 0.92767899050665, 0.8343294110690439, 0.8282350506805356, 0.8663786230174503, 0.8848442055439723, 0.9008827021880748, 0.9499059753193745, 0.8917951044268246, 0.836795938967136, 0.8373324932414389, 0.8453517658338086, 0.8699109827995957, 0.9264938955810338, 0.8708534071922536, 0.8134612195233623, 0.8861702940145773, 0.8156421772061382, 0.8884623088786524, 0.9558220478747453, 0.91320764620259, 0.9549902316952457]""";0.8835528513630386;0.9056220079898243;0.8758122293054375;"""[0.8050409557443327, 0.9114602673762999, 0.7575643364701363, 0.6734137501214325, 0.7463095124779342, 0.6880502060772855, 0.7107512320909333, 0.6930237610115658, 0.7341762268049692, 0.772811511772834, 0.8631590423381275, 0.7830953071617353, 0.714105875675509, 0.6595423566458766, 0.7517243923402969, 0.7514211098546224, 0.7417281765947874, 0.7293113868726145, 0.6879028266388492, 0.7315133997658214, 0.6884772149411393, 0.8020714047757329, 0.8885749837984763, 0.8212018600290154, 0.8672054188183222]""";0.758945460647946;0.8121713953531461;0.7481644614578224;0.35824488837571894
58;0.26540259196154614;"""[0.8991813380501115, 0.9675529827888139, 0.9002146854289241, 0.8257287433936118, 0.9294923475259487, 0.8392329328613194, 0.8273176752274817, 0.861405215991533, 0.8854651491657991, 0.9008616051301245, 0.9522875078325489, 0.8930139342764136, 0.8362709880425858, 0.8387867784958287, 0.8472959529386217, 0.8708654563838701, 0.9286166258725193, 0.8707504962170897, 0.8158811632503635, 0.8915271825978281, 0.8150130162861488, 0.8880052924773254, 0.9559342711095992, 0.9110077302515226, 0.9543099274391955]""";0.8842407599614052;0.9058893107396364;0.8763622656190917;"""[0.7963175585430511, 0.9113878316567647, 0.7550693586908117, 0.6723561635568625, 0.7442750170037279, 0.682916014525683, 0.7044602181021806, 0.6898313767113083, 0.7280338935645453, 0.7696326838440071, 0.8637637223437173, 0.7837943115365904, 0.7149904962164638, 0.6586660971854849, 0.7502094673579521, 0.7509231970200109, 0.7430511072449608, 0.7317185231360476, 0.6853453760401452, 0.7326754658599588, 0.6888020856997981, 0.800738427906898, 0.8893573868488472, 0.8167323143074174, 0.8687046065245436]""";0.7573501080571111;0.8107099193411471;0.7462208864488334;0.3573570836565218
59;0.2646877986814895;"""[0.899397396965435, 0.9669513697955261, 0.8995758761636945, 0.8288231593047777, 0.9300986688364159, 0.8367825969660951, 0.8263248337642655, 0.8639691989969022, 0.8852254153961444, 0.9007062820223357, 0.9518750802156937, 0.8906444686129079, 0.8377776250927733, 0.8350748504846034, 0.8468816072331946, 0.8722293323940987, 0.9280426548820403, 0.870262374421106, 0.8166302208488523, 0.889231775151742, 0.8178216090620503, 0.887997246085807, 0.9562267857542847, 0.911054897903442, 0.9554344667079271]""";0.8842015917224848;0.9058819186655563;0.8761268822913157;"""[0.8005543922148014, 0.9050654938600609, 0.7551966636792352, 0.668915332549548, 0.7511451446817348, 0.6889718746835897, 0.7096397901934787, 0.6867396390691184, 0.7287219010918433, 0.7745182392064363, 0.8714186611168921, 0.7780623399948936, 0.7110974055343119, 0.6553075339575551, 0.7497956911822523, 0.7475941522639302, 0.7510307923557803, 0.7377649027325398, 0.6939188146318876, 0.7266835191247774, 0.693479599107186, 0.8082197515717158, 0.8886580666915467, 0.8233800738241364, 0.8654199545995029]""";0.7588519891967502;0.8121683309993818;0.74720183182239;0.357007959329283
60;0.265115333555772;"""[0.9002978053739689, 0.9682068937263089, 0.89653461907732, 0.8284086518555813, 0.9333128130458487, 0.837885649163958, 0.8290201507791434, 0.8681054112050628, 0.8859060880186437, 0.9007315169474989, 0.9533380162899977, 0.8904703677710293, 0.838629263858546, 0.8376524860680405, 0.8479746691402337, 0.8730532249471503, 0.9327361431460278, 0.8707834878203847, 0.8162565060390415, 0.8879016077609541, 0.8151054162464719, 0.8880328338583854, 0.9565848986293624, 0.9132423196141236, 0.9555414616111997]""";0.8850284920797713;0.9066398425184251;0.8771144015759289;"""[0.8004316398238263, 0.9086586129099556, 0.7562213466114982, 0.6697232222197944, 0.7458367831584353, 0.6901188024201244, 0.7139023662734679, 0.6938192766972435, 0.7321016199943624, 0.773503760315081, 0.8645562301243135, 0.7859187085986237, 0.7060345791222431, 0.6591138844764799, 0.7484144956879745, 0.7391011020617242, 0.743588862523394, 0.7225234577221743, 0.686147899355852, 0.7180112547220094, 0.6912289066398897, 0.8064709519534061, 0.8892313572175158, 0.820915407122788, 0.865754705481561]""";0.7572531693293495;0.8119268565285802;0.746825211711927;0.35718113315421657
61;0.2636278025760444;"""[0.9007663960856578, 0.9694393874042857, 0.9031225837178052, 0.8283964554950299, 0.9340908551655808, 0.8402511236792195, 0.8287779467446357, 0.8655533211026976, 0.8875811638456111, 0.9042612345751445, 0.9534088082214612, 0.8941073535653253, 0.840566005671038, 0.8417271391960248, 0.8479373803391739, 0.8740129295822103, 0.9325758983996156, 0.8730322503271303, 0.8191971017853197, 0.8914805198945885, 0.8181459868073937, 0.8895885078706823, 0.956949710503771, 0.9131962397429515, 0.9556606627273071]""";0.8865530784979864;0.9082508284889249;0.8787328236516616;"""[0.7993987492178851, 0.9116995930238715, 0.7566771922638713, 0.6702156513312026, 0.7449779961509556, 0.6857680072574405, 0.7110254309074837, 0.6949286894453083, 0.7347894094395322, 0.7718257154457822, 0.8654056161568644, 0.7798848827507701, 0.7041860675349095, 0.6558284821086344, 0.7464112202625784, 0.7403269927887924, 0.744247591339913, 0.7215260426960393, 0.6893238584251836, 0.7302614181168963, 0.6832651357751386, 0.8056052504942337, 0.8872965600580195, 0.8211529233419139, 0.8663867562891083]""";0.7568966093048932;0.8102646802003036;0.7455894475006445;0.35921552508784094
62;0.2633252822793503;"""[0.9019301329795777, 0.9696807455011885, 0.9015152261282808, 0.8286691875017447, 0.9344106925850146, 0.8410490361415135, 0.830508869310099, 0.8671319073609676, 0.887900985858074, 0.9047466212821931, 0.9534596795578475, 0.8939323030304436, 0.839326354780677, 0.8430763403746944, 0.849102704547341, 0.8755429941363264, 0.9320731032665965, 0.873618574990314, 0.8158902054703779, 0.8938731270818445, 0.8166565775158614, 0.8899965313201772, 0.9577510785135737, 0.9148906488336388, 0.9578021739395469]""";0.8869814320803167;0.9083951088826718;0.8792235504884488;"""[0.8011257317218484, 0.9113565047351125, 0.7537347255998464, 0.6712081493980558, 0.7487447538459463, 0.6892459568712276, 0.7129450335021157, 0.6945234476158307, 0.7317377512962357, 0.7731116092889607, 0.8705326729126751, 0.7863397235497528, 0.7097518166473594, 0.6615144582048516, 0.7515093112867902, 0.7447313276455619, 0.7444232007412177, 0.7266858263104903, 0.6840380489291201, 0.7396258524458679, 0.6815177148636914, 0.805740105412853, 0.8889353817661142, 0.8203889427859756, 0.8676153413019152]""";0.7588433355471765;0.8122120454088271;0.7477529540623675;0.3579780880126151
63;0.2643509897670767;"""[0.8996036266273345, 0.969587920960549, 0.9014416313345448, 0.82849394589055, 0.9327475477450669, 0.8404382800020082, 0.8293445676157161, 0.8659305085775275, 0.8879808479944663, 0.9038639606126728, 0.9537636057294585, 0.8905938155422135, 0.8372083221071441, 0.8384198976330001, 0.8478536345084794, 0.8736432600822535, 0.9316713661719254, 0.8741227440752601, 0.817783697748783, 0.8910492983480145, 0.8127094218438162, 0.8907364453817564, 0.9571458329184259, 0.9128150416690533, 0.9562587395773535]""";0.885808318427895;0.9075214641277719;0.8777979344000431;"""[0.7973413331915089, 0.9080969835482862, 0.7530450723449416, 0.670393624824595, 0.742689699939204, 0.6870966442661907, 0.7092008363078255, 0.7054723613707637, 0.7275558147195513, 0.7703907830452088, 0.8708322202891403, 0.7846932733340218, 0.7042312723299435, 0.6602784577754551, 0.74981304365664, 0.7484368811180898, 0.739588193681422, 0.7307342508039198, 0.6853342247408021, 0.7177351618945311, 0.6803260677841008, 0.803223576181834, 0.8862640823655479, 0.8141138666397899, 0.8620009997857603]""";0.756355549037563;0.8095030018855144;0.7453880092208621;0.3600966007176981
64;0.2645150632311542;"""[0.9003304873992459, 0.9696720285592187, 0.9012686647867004, 0.8288423993751942, 0.933948113820356, 0.8395281144472632, 0.8293540565824673, 0.8671894167084099, 0.8893547688134292, 0.9020255070238868, 0.953305708251122, 0.8924308155706941, 0.8394664291540225, 0.8408659858074417, 0.8488632721692713, 0.8729683386251046, 0.9334235610556292, 0.8754701512844401, 0.8157484838481943, 0.8918326474919726, 0.8144034632491114, 0.8907231221442333, 0.9563787072715062, 0.9135271703882677, 0.9548433256587358]""";0.8862305895794367;0.9080728518538445;0.8784468924021895;"""[0.8007400817697612, 0.9108845722366986, 0.7538340767875532, 0.669615033261314, 0.7450968957030282, 0.6819857648848846, 0.7118037492468524, 0.7002683998215191, 0.7290828512320695, 0.77336026316238, 0.8665773681645554, 0.7857150295911909, 0.709570482898377, 0.662626357798838, 0.7466625610723588, 0.7587599499299573, 0.7477220642299381, 0.7286086019328446, 0.6787630041148368, 0.7318088523883217, 0.6959446565465404, 0.8059493412122913, 0.8884776195491307, 0.8246292925064763, 0.8665239503427516]""";0.7590004328153788;0.8120900226920149;0.7476194454062747;0.35699380991541596
65;0.2640334777910467;"""[0.9009945387772565, 0.9695323714160915, 0.9017140632214151, 0.8283947900313243, 0.9358067878624325, 0.8398893663600986, 0.8313619828118621, 0.8679779387902086, 0.8877925934011899, 0.9033797350924155, 0.953973486576881, 0.8940705873607468, 0.8406025966730778, 0.8417987270501393, 0.8500540514848189, 0.8704655361916288, 0.933728155835253, 0.8736849651176115, 0.8158346205186879, 0.8902711494000469, 0.8163579934601081, 0.8899698019113581, 0.9564853268058896, 0.912957696221075, 0.955602354244111]""";0.8865080486646291;0.908173999462067;0.8789119182238899;"""[0.7992186371949751, 0.9061587509149552, 0.7571768236160833, 0.6751984126984125, 0.7447634237107922, 0.6824026403784464, 0.7126290067645831, 0.6957738193067369, 0.7323465532660474, 0.7741863236988069, 0.8684344134465432, 0.7780748784610244, 0.7094134366457266, 0.6575003970241513, 0.7447246394988951, 0.752881168321074, 0.7423217100420791, 0.7317844827637698, 0.6773414202112155, 0.7272114541015472, 0.6843977631106801, 0.8102784495357971, 0.8868775570395928, 0.8220467157433715, 0.8658587445547383]""";0.7575600648820019;0.8115014281215578;0.7465910965467801;0.35835728516123616
66;0.2640627006427703;"""[0.901389663973384, 0.9701664481012566, 0.9038036008201504, 0.827424473608563, 0.9369702641741837, 0.8404263159136287, 0.8299912804425278, 0.8660852060533766, 0.8891497371623671, 0.904021858721211, 0.9532883319466129, 0.8931778345529492, 0.8432767972082167, 0.8438888985218685, 0.8488126817103314, 0.8738250285100688, 0.9347485702012457, 0.8748111017848154, 0.8183271467780722, 0.8923498258480573, 0.8162114307461871, 0.8909216800092805, 0.9568097849363104, 0.9135213814858584, 0.9566685476069654]""";0.8872027156326996;0.9089894338957071;0.8795143337068022;"""[0.800167759356176, 0.9123081802695633, 0.7553947171197493, 0.6645123266985706, 0.738009282467587, 0.6807781707260219, 0.709568511756255, 0.6871343967001572, 0.7316775532551536, 0.7727180700381165, 0.8671086993289245, 0.7832019344518918, 0.707607136262269, 0.6605102761401032, 0.7500714274396246, 0.7444777656609718, 0.7362397947343534, 0.7358830020814564, 0.6766401796786434, 0.7218314507024057, 0.6858692480135833, 0.808691593664717, 0.8871840679044813, 0.8223413796796085, 0.8672987909893396]""";0.7562890286047889;0.8103456629851921;0.7456214229165091;0.3597433061843726
67;0.2627251751013493;"""[0.9024932695822698, 0.969882801912277, 0.9047123893415059, 0.8302392706653902, 0.9391388288693722, 0.8407017601161973, 0.8320013130747409, 0.8703629790963442, 0.8910002179356834, 0.9056836946629946, 0.9550659985230412, 0.8945093494541665, 0.8406973611155861, 0.843261210037674, 0.8504617626250743, 0.878150594502529, 0.9386117796066805, 0.8767639227875417, 0.8197028581108394, 0.8946736441800753, 0.818570845846664, 0.8913133656861256, 0.956814965137465, 0.9137327146149606, 0.9578961429062895]""";0.8886577216156596;0.9096724041203511;0.8806685537184914;"""[0.8023317514304473, 0.9123978381556163, 0.7552724343265698, 0.673078999610086, 0.7344879447484272, 0.6761218033568063, 0.7104703700777806, 0.6892657381108579, 0.7313940042570948, 0.7704964008280425, 0.8646620905980121, 0.7853872991003001, 0.7046747567683047, 0.652217067814995, 0.7469616266344788, 0.7522240847620664, 0.7328150236588751, 0.7344624066635451, 0.675448437137977, 0.7226295210166178, 0.6910284403299687, 0.802416580940071, 0.8873486182901629, 0.8165903753012985, 0.8630907030494716]""";0.755490972678715;0.8095341486998423;0.7444119071419246;0.3611956317099947
